timestamp,ax,ay,az,gx,gy,gz,activity
203328, 0.000000, 0.845947, -0.411133, 0.039795, -56.152359, -57.189957, -39.611816,left_up
203348, 0.000000, 0.842529, -0.365234, 0.012207, -42.724609, -48.950211, -36.682129,left_up
203368, 0.000000, 0.830444, -0.316895, -0.024902, -29.174812, -40.466309, -30.578621,left_up
203388, 0.000000, 0.837158, -0.254028, -0.102417, -22.521980, -29.235847, -16.723633,left_up
203408, 0.000000, 0.836914, -0.209961, -0.141846, -21.179199, -20.507813, -8.056641,left_up
203428, 0.000000, 0.834106, -0.186035, -0.172485, -23.498543, -10.559082, 1.281738,left_up
203448, 0.000000, 0.832642, -0.188599, -0.177002, -20.507813, 1.403809, 9.826660,left_up
203468, 0.000000, 0.830688, -0.275879, -0.172485, -6.713869, 14.831547, 17.883301,left_up
203488, 0.000000, 0.833374, -0.291992, -0.149658, 28.869637, 28.442390, 22.766121,left_up
203508, 0.000000, 0.857178, -0.297241, -0.112183, 45.776382, 39.978027, 30.517586,left_up
203528, 0.000000, 0.875000, -0.346680, -0.076904, 54.687515, 51.269547, 37.963867,left_up
203548, 0.000000, 0.877319, -0.476685, -0.000488, 69.274902, 64.758301, 40.893555,left_up
203568, 0.000000, 0.862061, -0.589478, 0.114624, 102.722198, 80.566406, 35.644531,left_up
203588, 0.000000, 0.849487, -0.561646, 0.290527, 121.582062, 92.468292, 27.404793,left_up
203608, 0.000000, 0.849609, -0.408081, 0.448730, 66.467285, 90.515167, 29.296883,left_up
203628, 0.000000, 0.842407, -0.582520, 0.524292, 3.234864, 74.890137, 29.602058,left_up
203648, 0.000000, 0.811401, -0.751709, 0.586548, 6.042482, 55.053726, 14.282230,left_up
203668, 0.000000, 0.770508, -0.681885, 0.671753, 23.437508, 17.944336, -11.169437,left_up
203688, 0.000000, 0.780029, -0.569214, 0.671265, 5.981447, -10.131836, -20.202637,left_up
203708, 0.000000, 0.817017, -0.537109, 0.591431, -20.263672, -35.888672, -25.573738,left_up
203728, 0.000000, 0.838623, -0.518555, 0.480957, -34.423828, -53.344742, -31.799324,left_up
203748, 0.000000, 0.857422, -0.447144, 0.366699, -46.325699, -62.072769, -36.743164,left_up
203768, 0.000000, 0.869873, -0.406128, 0.259766, -60.791031, -64.086914, -38.085938,left_up
203788, 0.000000, 0.867920, -0.358032, 0.207764, -68.603516, -60.485855, -36.437988,left_up
203808, 0.000000, 0.874268, -0.365845, 0.130981, -75.317383, -54.443375, -30.517586,left_up
203828, 0.000000, 0.853760, -0.418579, 0.071533, -54.016129, -46.325699, -27.954109,left_up
203848, 0.000000, 0.850098, -0.358398, 0.046509, -29.174812, -38.146973, -25.207527,left_up
203868, 0.000000, 0.853760, -0.308228, 0.029175, -20.568848, -31.616219, -19.287109,left_up
203888, 0.000000, 0.855591, -0.278687, -0.007935, -26.367195, -26.550301, -11.474613,left_up
203908, 0.000000, 0.850464, -0.296387, -0.045654, -26.855476, -20.629883, -6.652834,left_up
203928, 0.000000, 0.834106, -0.287720, -0.084351, -18.493652, -13.977055, -4.028320,left_up
203948, 0.000000, 0.824585, -0.255249, -0.130981, -4.089355, -3.356935, 1.770020,left_up
203968, 0.000000, 0.817261, -0.252563, -0.148926, 7.446291, 6.164553, 6.713869,left_up
203988, 0.000000, 0.807739, -0.252563, -0.162354, 25.329597, 18.249512, 11.352543,left_up
204008, 0.000000, 0.819824, -0.291870, -0.165771, 42.846680, 32.714844, 17.272949,left_up
204028, 0.000000, 0.830444, -0.388916, -0.084351, 76.599121, 52.490250, 21.057129,left_up
204048, 0.000000, 0.851563, -0.357788, 0.051147, 95.886261, 74.707031, 27.038582,left_up
204068, 0.000000, 0.862549, -0.343262, 0.224487, 69.885254, 92.102081, 38.940430,left_up
204088, 0.000000, 0.857788, -0.502686, 0.360352, 42.663574, 100.830109, 48.034683,left_up
204108, 0.000000, 0.818726, -0.629150, 0.463623, 65.429688, 101.013214, 42.541504,left_up
204128, 0.000000, 0.796021, -0.592407, 0.547974, 70.800781, 85.815430, 33.996582,left_up
204148, 0.000000, 0.764893, -0.552246, 0.651733, 48.217789, 58.349625, 24.719246,left_up
204168, 0.000000, 0.770508, -0.600464, 0.738525, 20.874023, 26.794441, 12.634281,left_up
204188, 0.000000, 0.774048, -0.590210, 0.761353, 0.427246, -3.540040, -1.892090,left_up
204208, 0.000000, 0.806763, -0.589355, 0.701172, -24.047859, -31.311043, -15.136723,left_up
204228, 0.000000, 0.837769, -0.549561, 0.566406, -42.480469, -57.189957, -32.470703,left_up
204248, 0.000000, 0.851929, -0.535156, 0.457153, -47.241226, -65.124512, -39.978027,left_up
204268, 0.000000, 0.849243, -0.503052, 0.362183, -42.785645, -67.932129, -45.410172,left_up
204288, 0.000000, 0.854492, -0.428955, 0.279419, -41.748047, -67.443848, -47.241226,left_up
204308, 0.000000, 0.853760, -0.379883, 0.177490, -45.349136, -65.612793, -46.691910,left_up
204328, 0.000000, 0.845581, -0.335449, 0.120361, -47.302261, -61.279312, -44.677750,left_up
204348, 0.000000, 0.851196, -0.309937, 0.075317, -39.184570, -54.504410, -41.442871,left_up
204368, 0.000000, 0.845459, -0.253906, 0.030396, -31.677254, -47.302261, -34.545898,left_up
204388, 0.000000, 0.851807, -0.212524, -0.020996, -28.381355, -39.428711, -24.536140,left_up
204408, 0.000000, 0.848877, -0.155273, -0.060913, -26.855476, -30.029305, -13.793949,left_up
204428, 0.000000, 0.846924, -0.152954, -0.101196, -30.334480, -19.165039, -0.854492,left_up
204448, 0.000000, 0.844360, -0.156860, -0.139771, -24.658211, -6.713869, 11.169437,left_up
204468, 0.000000, 0.839233, -0.169312, -0.161255, -15.136723, 7.263186, 22.705086,left_up
204488, 0.000000, 0.836914, -0.184204, -0.178223, -1.831055, 22.399910, 33.691406,left_up
204508, 0.000000, 0.828369, -0.268555, -0.125732, 22.827156, 48.645035, 48.950211,left_up
204528, 0.000000, 0.838379, -0.407715, -0.018799, 50.720230, 70.739746, 55.053726,left_up
204548, 0.000000, 0.852539, -0.524048, 0.163940, 79.956055, 92.773468, 56.762711,left_up
204568, 0.000000, 0.836304, -0.621216, 0.302979, 108.093292, 108.154327, 53.527847,left_up
204588, 0.000000, 0.809937, -0.540405, 0.398804, 108.032257, 108.825714, 48.339859,left_up
204608, 0.000000, 0.780396, -0.560547, 0.515747, 82.702637, 94.238312, 40.283203,left_up
204628, 0.000000, 0.739624, -0.556152, 0.636475, 57.006851, 68.908691, 28.381355,left_up
204648, 0.000000, 0.713867, -0.594238, 0.765015, 31.127937, 37.658691, 15.930180,left_up
204668, 0.000000, 0.726929, -0.563599, 0.815796, 4.333496, 4.272461, 4.394531,left_up
204688, 0.000000, 0.764893, -0.621216, 0.769165, -16.723633, -27.954109, -7.141115,left_up
204708, 0.000000, 0.794800, -0.665649, 0.679932, -7.263186, -51.452652, -21.484375,left_up
204728, 0.000000, 0.830688, -0.595215, 0.569580, 4.089355, -66.284180, -33.386230,left_up
204748, 0.000000, 0.854004, -0.533447, 0.492920, 7.324221, -73.547363, -41.931152,left_up
204768, 0.000000, 0.848999, -0.399658, 0.432129, -6.042482, -75.927734, -45.410172,left_up
204788, 0.000000, 0.843628, -0.357666, 0.301758, -52.795425, -77.270508, -41.931152,left_up
204808, 0.000000, 0.841797, -0.361694, 0.198975, -61.096207, -75.134277, -42.114258,left_up
204828, 0.000000, 0.841675, -0.338501, 0.140015, -62.866226, -71.533203, -40.954590,left_up
204848, 0.000000, 0.822388, -0.312988, 0.083740, -62.805191, -66.467285, -37.109375,left_up
204868, 0.000000, 0.844116, -0.270996, -0.024048, -64.025879, -61.462418, -31.250008,left_up
204888, 0.000000, 0.862671, -0.248413, -0.085571, -57.617203, -54.077164, -27.587898,left_up
204908, 0.000000, 0.833496, -0.210205, -0.119751, -51.818863, -43.395996, -22.888191,left_up
204928, 0.000000, 0.853516, -0.196899, -0.159058, -52.063004, -30.822762, -13.549809,left_up
204948, 0.000000, 0.860962, -0.193848, -0.194580, -44.311539, -13.122562, -4.821777,left_up
204968, 0.000000, 0.879395, -0.287109, -0.222534, -15.930180, 8.666992, 0.793457,left_up
204988, 0.000000, 0.891113, -0.290405, -0.209229, 26.367195, 32.226563, 3.723145,left_up
205008, 0.000000, 0.928955, -0.266113, -0.134155, 50.109879, 54.199234, 7.751467,left_up
205028, 0.000000, 0.912476, -0.229858, 0.011230, 43.579102, 71.289063, 17.211914,left_up
205048, 0.000000, 0.912964, -0.264282, 0.151855, 21.911621, 80.993652, 30.944832,left_up
205068, 0.000000, 0.884399, -0.390991, 0.296265, -1.770020, 80.444336, 48.889175,left_up
205088, 0.000000, 0.861328, -0.518677, 0.352905, 15.441898, 72.753906, 49.682632,left_up
205108, 0.000000, 0.864380, -0.510742, 0.410156, 28.442390, 58.471695, 45.166031,left_up
205128, 0.000000, 0.853271, -0.496704, 0.468750, 27.099617, 38.879395, 38.696289,left_up
205148, 0.000000, 0.816772, -0.532715, 0.536011, 15.930180, 16.723633, 32.470703,left_up
205168, 0.000000, 0.823242, -0.621826, 0.562744, 16.540527, -3.173829, 22.338875,left_up
205188, 0.000000, 0.835449, -0.646484, 0.550781, 28.015144, -20.996094, 7.080080,left_up
205208, 0.000000, 0.837036, -0.589966, 0.506592, 30.212410, -38.757324, -6.713869,left_up
205228, 0.000000, 0.847534, -0.534912, 0.444458, 11.047363, -53.833023, -16.113281,left_up
205248, 0.000000, 0.863647, -0.499878, 0.363281, -13.549809, -62.072769, -25.573738,left_up
205268, 0.000000, 0.872803, -0.470947, 0.268188, -38.146973, -64.941406, -33.264160,left_up
205288, 0.000000, 0.867554, -0.456421, 0.168213, -54.626480, -63.659683, -38.757324,left_up
205308, 0.000000, 0.873169, -0.454102, 0.094116, -56.762711, -58.044449, -44.067383,left_up
205328, 0.000000, 0.866089, -0.434326, 0.039429, -43.457031, -48.706070, -48.767105,left_up
205348, 0.000000, 0.860229, -0.318481, -0.011719, -25.146492, -34.057617, -48.339859,left_up
205368, 0.000000, 0.847900, -0.216675, -0.037598, -30.700691, -25.451668, -41.503906,left_up
205388, 0.000000, 0.845947, -0.188843, -0.084473, -50.415054, -17.700195, -29.724129,left_up
205408, 0.000000, 0.843262, -0.218628, -0.135864, -46.875015, -7.812502, -22.827156,left_up
205428, 0.000000, 0.837524, -0.180786, -0.184937, -27.771004, 2.075195, -17.944336,left_up
205448, 0.000000, 0.829712, -0.165283, -0.186890, -8.789063, 11.718754, -10.437012,left_up
205468, 0.000000, 0.847656, -0.144775, -0.154541, 14.038090, 24.047859, -2.075195,left_up
205488, 0.000000, 0.873901, -0.062744, -0.118408, 22.705086, 36.987305, 10.131836,left_up
205508, 0.000000, 0.871826, -0.019287, -0.050659, 1.770020, 47.790543, 31.311043,left_up
205528, 0.000000, 0.865112, -0.064819, -0.019653, -21.179199, 56.274429, 56.213394,left_up
205548, 0.000000, 0.819824, -0.166748, 0.036255, -25.878914, 63.781754, 75.805664,left_up
205568, 0.000000, 0.783936, -0.359375, 0.100830, 10.314941, 72.021484, 83.129883,left_up
205588, 0.000000, 0.788452, -0.461914, 0.186523, 59.204117, 77.453613, 83.251953,left_up
205608, 0.000000, 0.786011, -0.577515, 0.333252, 86.181641, 81.237793, 81.115723,left_up
205628, 0.000000, 0.812134, -0.682007, 0.568604, 97.229034, 83.862305, 65.490723,left_up
205648, 0.000000, 0.786377, -0.662964, 0.667603, 65.917969, 71.716309, 49.377457,left_up
205668, 0.000000, 0.765747, -0.725464, 0.739624, 14.404301, 45.227066, 31.005867,left_up
205688, 0.000000, 0.744995, -0.869385, 0.745483, -2.380371, 14.953617, 6.042482,left_up
205708, 0.000000, 0.740601, -0.887329, 0.683838, 15.319828, -13.305668, -21.728516,left_up
205728, 0.000000, 0.759888, -0.754761, 0.609619, 24.658211, -37.292480, -43.640137,left_up
205748, 0.000000, 0.793701, -0.627319, 0.502808, 16.906738, -54.626480, -57.434097,left_up
205768, 0.000000, 0.833008, -0.500488, 0.405884, -5.737307, -63.537613, -64.636230,left_up
205788, 0.000000, 0.862305, -0.451172, 0.304443, -26.916512, -64.147949, -69.213867,left_up
205808, 0.000000, 0.873047, -0.442261, 0.232666, -25.451668, -58.837906, -72.937012,left_up
205828, 0.000000, 0.878296, -0.407959, 0.192261, -8.422852, -50.292984, -74.035645,left_up
205848, 0.000000, 0.880005, -0.301270, 0.167969, 4.516602, -41.503906, -70.495605,left_up
205868, 0.000000, 0.901001, -0.167725, 0.181519, -17.517090, -33.447266, -58.837906,left_up
205888, 0.000000, 0.916504, -0.179810, 0.188599, -42.358398, -23.620613, -46.569839,left_up
205908, 0.000000, 0.885620, -0.200562, 0.122681, -37.963867, -12.634281, -35.583496,left_up
205928, 0.000000, 0.876465, -0.233032, 0.084473, -13.671879, -8.361816, -33.142090,left_up
205948, 0.000000, 0.843994, -0.205078, 0.069458, 24.963387, -5.187988, -32.897949,left_up
205968, 0.000000, 0.861694, -0.098877, 0.054932, 36.865234, -3.662110, -27.587898,left_up
205988, 0.000000, 0.876709, 0.058105, 0.056030, 11.779789, -1.892090, -16.357422,left_up
206008, 0.000000, 0.888672, 0.004150, 0.049438, -23.071297, 2.746582, -1.342773,left_up
206028, 0.000000, 0.893921, -0.110229, 0.054565, -16.662598, 12.817387, 9.399414,left_up
206048, 0.000000, 0.910278, -0.214111, 0.060425, 28.381355, 26.306160, 16.845703,left_up
206068, 0.000000, 0.889648, -0.215088, 0.109375, 78.674316, 40.527344, 26.062019,left_up
206088, 0.000000, 0.925659, -0.209839, 0.182251, 96.740753, 55.480972, 38.574219,left_up
206108, 0.000000, 0.930542, -0.215698, 0.273315, 86.608887, 69.580078, 48.156754,left_up
206128, 0.000000, 0.912842, -0.270874, 0.385254, 68.786621, 80.566406, 51.330582,left_up
206148, 0.000000, 0.869751, -0.393433, 0.495605, 57.922379, 83.007813, 49.194351,left_up
206168, 0.000000, 0.808716, -0.484009, 0.605347, 70.678711, 74.218750, 40.405273,left_up
206188, 0.000000, 0.795288, -0.401855, 0.704224, 38.391113, 34.545898, 24.719246,left_up
206208, 0.000000, 0.802002, -0.470947, 0.730469, 7.019045, 1.770020, 8.850098,left_up
206228, 0.000000, 0.810303, -0.485840, 0.706787, -1.770020, -25.024422, -9.643555,left_up
206248, 0.000000, 0.835083, -0.428833, 0.645508, -9.277344, -44.494644, -23.437508,left_up
206268, 0.000000, 0.856079, -0.364746, 0.561523, -20.568848, -57.312027, -31.616219,left_up
206288, 0.000000, 0.884888, -0.323608, 0.473755, -31.494148, -63.720718, -35.827637,left_up
206308, 0.000000, 0.903320, -0.347534, 0.392456, -24.230965, -63.354507, -39.855957,left_up
206328, 0.000000, 0.903198, -0.300781, 0.340332, 0.122070, -59.204117, -42.724609,left_up
206348, 0.000000, 0.886719, -0.186401, 0.296143, 7.202150, -54.931656, -39.062500,left_up
206368, 0.000000, 0.903198, -0.115112, 0.254395, -10.803223, -51.452652, -30.273445,left_up
206388, 0.000000, 0.911743, -0.129639, 0.209961, -23.559578, -45.532242, -23.620613,left_up
206408, 0.000000, 0.915283, -0.167847, 0.169067, -17.761230, -37.963867, -20.324707,left_up
206428, 0.000000, 0.898315, -0.161133, 0.132568, -2.502441, -30.883797, -17.517090,left_up
206448, 0.000000, 0.882935, -0.139526, 0.126709, 11.535648, -24.719246, -13.366703,left_up
206468, 0.000000, 0.858154, -0.067993, 0.091064, 5.432129, -19.531250, -1.220703,left_up
206488, 0.000000, 0.852783, -0.079834, 0.049072, -4.821777, -16.479492, 5.432129,left_up
206508, 0.000000, 0.848755, -0.112671, 0.013550, -2.258301, -11.657719, 8.666992,left_up
206528, 0.000000, 0.851685, -0.081177, -0.030518, -2.868653, -5.615236, 13.000492,left_up
206548, 0.000000, 0.876221, -0.052368, -0.085938, -16.357422, 2.990724, 20.141602,left_up
206568, 0.000000, 0.900391, -0.142578, -0.088135, -26.367195, 18.859863, 28.442390,left_up
206588, 0.000000, 0.915894, -0.281372, -0.038696, -2.502441, 47.058121, 32.409668,left_up
206608, 0.000000, 0.934448, -0.382813, 0.091797, 45.898453, 84.411621, 31.005867,left_up
206628, 0.000000, 0.923462, -0.392944, 0.255737, 85.937500, 118.652374, 27.832039,left_up
206648, 0.000000, 0.886475, -0.390381, 0.422729, 108.581573, 135.314941, 24.475105,left_up
206668, 0.000000, 0.820923, -0.256958, 0.570557, 94.055206, 127.197296, 24.169930,left_up
206688, 0.000000, 0.760376, -0.190063, 0.710449, 47.058121, 96.252472, 25.207527,left_up
206708, 0.000000, 0.742432, -0.342896, 0.812988, 23.193367, 55.542007, 18.615723,left_up
206728, 0.000000, 0.765503, -0.398682, 0.850220, 36.071777, 16.235352, 3.784181,left_up
206748, 0.000000, 0.812500, -0.326416, 0.812744, 40.588379, -31.005867, -13.793949,left_up
206768, 0.000000, 0.857544, -0.235229, 0.735107, 16.174316, -50.964371, -20.141602,left_up
206788, 0.000000, 0.905640, -0.237427, 0.644043, -15.380863, -61.279312, -24.169930,left_up
206808, 0.000000, 0.912476, -0.257568, 0.577759, -25.451668, -62.622086, -29.052742,left_up
206828, 0.000000, 0.895752, -0.226318, 0.519897, -29.296883, -61.035172, -30.029305,left_up
206848, 0.000000, 0.882813, -0.252563, 0.462280, -22.033691, -60.546890, -29.479988,left_up
206868, 0.000000, 0.860596, -0.259155, 0.397827, 2.502441, -62.316910, -30.212410,left_up
206888, 0.000000, 0.842896, -0.160278, 0.354004, 21.423340, -66.650391, -30.395515,left_up
206908, 0.000000, 0.843628, -0.031250, 0.295898, 3.601075, -73.608398, -25.207527,left_up
206928, 0.000000, 0.858276, -0.015747, 0.211792, -27.099617, -78.674316, -19.836426,left_up
206948, 0.000000, 0.875732, -0.061768, 0.111572, -46.813980, -78.125000, -17.272949,left_up
206968, 0.000000, 0.889526, -0.070068, 0.026611, -46.325699, -70.434570, -17.700195,left_up
206988, 0.000000, 0.892456, -0.034302, -0.041016, -45.410172, -57.800308, -14.953617,left_up
207008, 0.000000, 0.895874, -0.095337, -0.083618, -40.100098, -40.588379, -8.117676,left_up
207028, 0.000000, 0.905518, -0.195313, -0.108032, 28.076180, -2.929688, -4.699707,left_up
207048, 0.000000, 0.926758, -0.078003, -0.130981, 43.640137, 21.362305, 1.098633,left_up
207068, 0.000000, 0.942627, -0.084839, -0.087036, 37.475586, 45.715347, 6.896975,left_up
207088, 0.000000, 0.939209, -0.120361, -0.044067, 42.053223, 71.166992, 9.094238,left_up
207108, 0.000000, 0.925903, -0.202148, 0.031494, 62.011734, 94.421417, 8.361816,left_up
207128, 0.000000, 0.904175, -0.192261, 0.156616, 100.036652, 115.051300, 3.173829,left_up
207148, 0.000000, 0.876343, -0.130615, 0.299438, 117.492706, 127.685577, 1.403809,left_up
207168, 0.000000, 0.841919, -0.051270, 0.485962, 106.933624, 130.676270, 4.211426,left_up
207188, 0.000000, 0.844849, -0.013184, 0.661499, 75.866699, 122.192413, 9.399414,left_up
207208, 0.000000, 0.811768, -0.033081, 0.792480, 56.762711, 100.097687, 11.047363,left_up
207228, 0.000000, 0.779419, -0.075806, 0.867188, 31.799324, 65.429688, 15.197758,left_up
207248, 0.000000, 0.787476, -0.119751, 0.904785, 31.250008, 28.076180, 12.329105,left_up
207268, 0.000000, 0.817749, -0.200317, 0.910645, 42.480469, -3.234864, 3.784181,left_up
207288, 0.000000, 0.831421, -0.132202, 0.896484, 51.696793, -28.137215, -6.469728,left_up
207308, 0.000000, 0.834106, -0.028809, 0.785522, 7.019045, -63.964859, -9.521484,left_up
207328, 0.000000, 0.850220, -0.080566, 0.683228, -19.165039, -80.810547, -12.390141,left_up
207348, 0.000000, 0.856201, -0.126465, 0.581055, -17.456055, -88.684113, -19.226074,left_up
207368, 0.000000, 0.845337, -0.106812, 0.452148, -10.314941, -92.712433, -23.315437,left_up
207388, 0.000000, 0.866821, -0.052734, 0.344849, -11.779789, -93.811066, -24.963387,left_up
207408, 0.000000, 0.887085, -0.001587, 0.263062, -21.301270, -90.454132, -25.573738,left_up
207428, 0.000000, 0.890625, 0.017334, 0.192749, -34.729004, -83.129883, -23.559578,left_up
207448, 0.000000, 0.899658, 0.002441, 0.160156, -43.090820, -71.472168, -20.324707,left_up
207468, 0.000000, 0.896362, -0.029907, 0.114380, -39.489746, -56.274429, -17.822266,left_up
207488, 0.000000, 0.899658, -0.061890, 0.056641, -20.690918, -41.137695, -16.662598,left_up
207508, 0.000000, 0.903687, -0.006470, -0.006958, -4.516602, -27.954109, -15.930180,left_up
207528, 0.000000, 0.903076, 0.051514, -0.067749, -8.422852, -16.357422, -13.183598,left_up
207548, 0.000000, 0.907104, 0.048706, -0.081543, -16.662598, -1.831055, -10.498047,left_up
207568, 0.000000, 0.911499, 0.002197, -0.036011, -3.967286, 19.165039, -10.681152,left_up
207588, 0.000000, 0.891479, 0.058350, 0.039429, 27.221687, 53.588882, -3.479005,left_up
207608, 0.000000, 0.902954, 0.114380, 0.083130, 14.343266, 73.486328, 9.094238,left_up
207628, 0.000000, 0.912109, 0.051758, 0.096558, -6.652834, 92.041046, 19.531250,left_up
207648, 0.000000, 0.897949, -0.139404, 0.150635, 13.854984, 111.938507, 16.967773,left_up
207668, 0.000000, 0.849731, -0.230469, 0.258667, 77.575684, 131.225586, 3.051759,left_up
207688, 0.000000, 0.828613, -0.152954, 0.420410, 128.173828, 143.676758, -13.427738,left_up
207708, 0.000000, 0.802246, 0.021240, 0.570313, 140.625000, 142.333984, -27.099617,left_up
207728, 0.000000, 0.761719, 0.203857, 0.719849, 100.769073, 123.901398, -29.846199,left_up
207748, 0.000000, 0.757202, 0.298096, 0.860352, 39.489746, 93.383820, -25.024422,left_up
207768, 0.000000, 0.755249, 0.194336, 0.986328, 6.530764, 59.570328, -18.249512,left_up
207788, 0.000000, 0.741577, 0.110352, 1.073975, 25.268562, 28.198250, -13.061527,left_up
207808, 0.000000, 0.737061, 0.216064, 1.052612, 39.062500, -5.004883, -4.150391,left_up
207828, 0.000000, 0.775146, 0.231934, 0.970947, 27.465828, -37.231445, 5.126953,left_up
207848, 0.000000, 0.793701, 0.193970, 0.864868, 18.371582, -61.523453, 8.972168,left_up
207868, 0.000000, 0.828125, 0.201904, 0.721558, -4.211426, -82.275391, 10.620117,left_up
207888, 0.000000, 0.822388, 0.148560, 0.629883, -20.751953, -89.477570, 12.695316,left_up
207908, 0.000000, 0.818359, 0.049316, 0.536133, -12.146000, -91.980011, 11.108402,left_up
207928, 0.000000, 0.826904, 0.054688, 0.433838, -2.380371, -92.407257, 8.605957,left_up
207948, 0.000000, 0.845703, 0.087646, 0.340820, -5.065918, -91.247589, 5.920412,left_up
207968, 0.000000, 0.848877, 0.099243, 0.258057, -20.690918, -88.378906, 4.882813,left_up
207988, 0.000000, 0.856323, 0.100952, 0.184692, -37.780762, -82.275391, 4.211426,left_up
208008, 0.000000, 0.877930, 0.089478, 0.116699, -57.067886, -71.716309, 3.967286,left_up
208028, 0.000000, 0.903687, -0.016357, 0.068604, -54.626480, -54.992691, 0.549316,left_up
208048, 0.000000, 0.917236, -0.096436, 0.063232, -9.277344, -31.311043, -9.094238,left_up
208068, 0.000000, 0.911133, -0.010132, 0.044800, 34.912109, -8.483887, -15.136723,left_up
208088, 0.000000, 0.916870, 0.125488, 0.039551, 37.414551, 9.033203, -12.878422,left_up
208108, 0.000000, 0.917847, 0.139282, 0.062012, 20.690918, 25.268562, -9.155273,left_up
208128, 0.000000, 0.915649, 0.113037, 0.112427, 17.456055, 42.846680, -9.277344,left_up
208148, 0.000000, 0.887573, 0.082153, 0.166626, 29.846199, 64.453125, -10.192871,left_up
208168, 0.000000, 0.871704, 0.140869, 0.206543, 39.916992, 72.998047, -9.826660,left_up
208188, 0.000000, 0.880249, 0.134766, 0.299072, 35.095215, 79.528809, -8.605957,left_up
208208, 0.000000, 0.896484, 0.152954, 0.454956, 40.222168, 87.585449, -12.329105,left_up
208228, 0.000000, 0.876343, 0.192383, 0.584961, 39.611816, 88.806183, -12.939457,left_up
208248, 0.000000, 0.821655, 0.235352, 0.682251, 19.836426, 76.477051, -5.737307,left_up
208268, 0.000000, 0.799438, 0.210205, 0.732788, 11.108402, 52.612320, 0.671387,left_up
208288, 0.000000, 0.797485, 0.198853, 0.778198, 11.901859, 25.756844, 2.990724,left_up
208308, 0.000000, 0.815186, 0.211182, 0.789917, 14.038090, 1.220703, 3.356935,left_up
208328, 0.000000, 0.827759, 0.213379, 0.758545, 10.192871, -19.836426, 4.943848,left_up
208348, 0.000000, 0.840332, 0.206909, 0.691040, 4.638672, -36.132813, 6.591799,left_up
208368, 0.000000, 0.847778, 0.202515, 0.615845, -5.126953, -48.156754, 8.239746,left_up
208388, 0.000000, 0.865845, 0.161621, 0.545654, -10.864258, -54.504410, 8.117676,left_up
208408, 0.000000, 0.871460, 0.123413, 0.481323, -7.690432, -56.030289, 6.652834,left_up
208428, 0.000000, 0.880859, 0.125366, 0.397217, 0.183106, -52.551285, 4.089355,left_up
208448, 0.000000, 0.875854, 0.140625, 0.341797, -0.793457, -49.743668, 4.455566,left_up
208468, 0.000000, 0.881226, 0.136963, 0.313965, -3.356935, -45.654312, 4.760742,left_up
208488, 0.000000, 0.873291, 0.094727, 0.281738, 1.770020, -40.222168, 4.699707,left_up
208508, 0.000000, 0.876465, 0.094727, 0.270874, 13.793949, -33.569336, 3.601075,left_up
208528, 0.000000, 0.883667, 0.144409, 0.254272, 14.831547, -27.648933, 4.028320,left_up
208548, 0.000000, 0.885498, 0.173096, 0.225708, -2.319336, -24.292000, 7.629396,left_up
208568, 0.000000, 0.888062, 0.144653, 0.200073, -19.470215, -20.629883, 9.887695,left_up
208588, 0.000000, 0.877563, 0.079712, 0.163696, -20.751953, -15.075687, 8.789063,left_up
208608, 0.000000, 0.868530, 0.042847, 0.115112, -9.887695, -8.605957, 6.225588,left_up
208628, 0.000000, 0.871826, 0.075684, 0.076172, -7.568361, -0.915528, 3.479005,left_up
208648, 0.000000, 0.909546, 0.082886, 0.044678, -22.888191, 10.253906, 1.281738,left_up
208668, 0.000000, 0.944214, 0.006104, 0.116211, -25.695808, 31.066902, -6.286623,left_up
208688, 0.000000, 0.964355, -0.025879, 0.228638, 12.084965, 61.462418, -20.751953,left_up
208708, 0.000000, 0.885620, 0.108521, 0.347778, 26.916512, 89.782745, -21.545410,left_up
208728, 0.000000, 0.855347, 0.142090, 0.434570, 26.977547, 94.543488, -17.150879,left_up
208748, 0.000000, 0.837036, 0.135254, 0.514038, 47.119156, 90.881378, -18.188477,left_up
208768, 0.000000, 0.811157, 0.261841, 0.585449, 56.335464, 76.721191, -17.517090,left_up
208788, 0.000000, 0.787842, 0.331543, 0.663574, 34.973145, 54.260269, -7.995607,left_up
208808, 0.000000, 0.810547, 0.322754, 0.750854, 19.287109, 33.142090, -0.244141,left_up
208828, 0.000000, 0.826660, 0.296265, 0.770264, 4.211426, 13.427738, 5.981447,left_up
208848, 0.000000, 0.828735, 0.237915, 0.757202, 2.990724, -4.821777, 8.483887,left_up
208868, 0.000000, 0.830200, 0.186157, 0.732666, 11.962894, -19.714355, 8.911133,left_up
208888, 0.000000, 0.839355, 0.160522, 0.680908, 24.414070, -30.578621, 7.629396,left_up
208908, 0.000000, 0.840454, 0.187866, 0.621826, 30.944832, -39.428711, 5.187988,left_up
208928, 0.000000, 0.825562, 0.207275, 0.555664, 21.301270, -48.767105, 6.042482,left_up
208948, 0.000000, 0.833252, 0.201294, 0.502563, 6.591799, -56.823746, 7.080080,left_up
208968, 0.000000, 0.848755, 0.168823, 0.442871, -7.568361, -61.035172, 6.103518,left_up
208988, 0.000000, 0.863892, 0.122803, 0.381348, -8.544922, -59.326187, -0.671387,left_up
209008, 0.000000, 0.868774, 0.104980, 0.318726, -0.793457, -54.443375, -5.859377,left_up
