timestamp,ax,ay,az,gx,gy,gz,activity
563127, 0.681396, -0.552856, -0.324463, -1.953125, 9.277344, -14.282230,snare_left
563147, 0.673218, -0.548340, -0.307739, 0.305176, 10.986328, -17.089844,snare_left
563167, 0.658325, -0.554321, -0.282104, -3.173829, 19.104004, -19.592285,snare_left
563187, 0.579468, -0.556030, -0.254517, 6.164553, 35.705566, -19.836426,snare_left
563207, 0.617676, -0.638794, -0.232788, 5.920412, 55.908218, -27.771004,snare_left
563227, 0.694336, -0.654785, -0.202881, 5.371094, 61.950699, -31.494148,snare_left
563247, 0.845337, -0.651001, -0.176636, -3.784181, 48.584000, -32.409668,snare_left
563267, 0.997070, -0.618652, -0.179077, -5.615236, 24.475105, -20.324707,snare_left
563287, 1.010986, -0.595337, -0.247314, -14.526371, 9.399414, -10.131836,snare_left
563307, 1.004639, -0.558960, -0.338379, -23.986824, 5.187988, -5.737307,snare_left
563327, 1.024536, -0.480835, -0.414795, -29.724129, -0.610352, -2.075195,snare_left
563347, 1.035522, -0.415649, -0.442139, -25.634773, -14.038090, -0.183106,snare_left
563367, 0.961304, -0.444824, -0.412354, -21.728516, -27.404793, 9.216309,snare_left
563387, 0.913696, -0.494507, -0.401245, -17.517090, -24.230965, 14.587406,snare_left
563407, 0.877686, -0.520142, -0.434570, -16.784668, -13.427738, 14.587406,snare_left
563427, 0.905273, -0.533813, -0.512451, -12.512211, -1.525879, 21.850586,snare_left
563447, 0.971436, -0.549316, -0.543091, -10.314941, 7.019045, 25.085457,snare_left
563467, 1.097412, -0.600342, -0.521729, -8.544922, -10.070801, 39.489746,snare_left
563487, 1.093018, -0.644409, -0.483276, -1.281738, -27.648933, 49.926773,snare_left
563507, 1.055298, -0.646606, -0.505981, 7.080080, -43.640137, 63.171402,snare_left
563527, 1.047119, -0.632324, -0.515503, 12.634281, -46.997086, 84.655762,snare_left
563547, 1.064209, -0.625977, -0.479736, 17.272949, -47.058121, 99.182159,snare_left
563567, 1.057983, -0.630981, -0.470825, 21.972656, -47.790543, 111.938507,snare_left
563587, 1.021484, -0.621094, -0.448364, 24.108894, -54.321304, 123.779327,snare_left
563607, 0.873413, -0.582520, -0.402954, 27.526863, -68.664551, 131.652832,snare_left
563627, 0.718628, -0.563965, -0.354248, 35.278320, -78.918457, 133.850098,snare_left
563647, 0.504883, -0.569214, -0.325439, 46.081558, -90.026886, 134.765625,snare_left
563667, 0.317505, -0.659180, -0.303833, 38.696289, -82.397461, 132.995605,snare_left
563687, 0.244629, -0.618774, -0.297485, 35.095215, -77.209473, 116.455109,snare_left
563707, 0.088257, -0.632813, -0.282104, 32.592773, -69.519043, 110.717804,snare_left
563727, 0.034302, -0.637939, -0.278076, 28.259285, -56.335464, 91.430695,snare_left
563747, 0.030273, -0.621338, -0.293335, 18.676758, -29.235847, 72.265625,snare_left
563767, 0.048950, -0.657227, -0.268188, 17.578125, -16.662598, 54.992691,snare_left
563787, 0.057861, -0.702393, -0.224121, 20.874023, -14.892582, 37.109375,snare_left
