timestamp,ax,ay,az,gx,gy,gz,activity
46499, 0.000000, 0.426636, 0.133911, 1.247559, 37.475586, 66.589355, -12.023930,left_down
46519, 0.000000, 0.430542, 0.183472, 1.295654, 7.507326, 37.536621, -2.685547,left_down
46539, 0.000000, 0.403076, 0.132568, 1.250732, -20.690918, -0.732422, 5.432129,left_down
46559, 0.000000, 0.417114, 0.055542, 1.173706, -22.705086, -36.560059, 8.850098,left_down
46579, 0.000000, 0.439575, 0.022095, 1.092163, -7.995607, -61.279312, 8.300781,left_down
46599, 0.000000, 0.463623, 0.038818, 0.993896, 10.742188, -74.951172, 7.446291,left_down
46619, 0.000000, 0.505737, 0.093750, 0.892334, 11.291508, -81.054688, 9.643555,left_down
46639, 0.000000, 0.547363, 0.133179, 0.811157, -1.098633, -80.627441, 12.146000,left_down
46659, 0.000000, 0.574585, 0.082153, 0.748657, -11.108402, -74.645996, 13.732914,left_down
46679, 0.000000, 0.589478, 0.031738, 0.693115, -1.037598, -63.903824, 12.634281,left_down
46699, 0.000000, 0.610840, 0.042603, 0.645020, 9.155273, -51.879898, 12.390141,left_down
46719, 0.000000, 0.630371, 0.046875, 0.625977, 11.657719, -39.245605, 12.451176,left_down
46739, 0.000000, 0.641968, 0.007935, 0.606812, 22.155769, -19.958496, 9.216309,left_down
46759, 0.000000, 0.631470, 0.027466, 0.568359, 19.836426, -10.986328, 8.239746,left_down
46779, 0.000000, 0.604980, 0.036011, 0.497803, 7.873537, -5.432129, 7.568361,left_down
46799, 0.000000, 0.612183, 0.005615, 0.416626, -2.197266, 0.793457, 3.601075,left_down
46819, 0.000000, 0.659424, 0.006470, 0.430664, -1.647950, 14.404301, -5.432129,left_down
46839, 0.000000, 0.695068, 0.025757, 0.528687, -0.183106, 37.902832, -14.526371,left_down
46859, 0.000000, 0.627441, -0.023560, 0.581055, 8.544922, 63.232437, -19.226074,left_down
46879, 0.000000, 0.545532, -0.013672, 0.632690, 15.258793, 82.336426, -20.080566,left_down
46899, 0.000000, 0.537231, -0.070068, 0.740601, 24.169930, 97.534210, -23.925789,left_down
46919, 0.000000, 0.530518, 0.020996, 0.938110, 40.832520, 110.717804, -36.071777,left_down
46939, 0.000000, 0.470337, 0.150635, 1.098511, 26.062019, 113.098175, -44.128418,left_down
46959, 0.000000, 0.364380, 0.156616, 1.176025, 0.305176, 95.092804, -39.062500,left_down
46979, 0.000000, 0.360840, 0.151001, 1.243774, -15.808109, 62.866226, -27.221687,left_down
46999, 0.000000, 0.362793, 0.121704, 1.295044, 1.953125, 26.916512, -20.996094,left_down
47019, 0.000000, 0.348145, 0.218506, 1.290405, 19.409180, -30.334480, -5.310059,left_down
47039, 0.000000, 0.379639, 0.214233, 1.214111, 14.648441, -64.086914, 7.141115,left_down
47059, 0.000000, 0.413574, 0.205444, 1.091553, 9.216309, -88.317871, 13.793949,left_down
47079, 0.000000, 0.454224, 0.200684, 0.975098, -3.295899, -102.600128, 16.296387,left_down
47099, 0.000000, 0.511475, 0.167480, 0.874146, -13.305668, -106.018097, 14.526371,left_down
47119, 0.000000, 0.561157, 0.132690, 0.790894, -16.967773, -101.074249, 10.986328,left_down
47139, 0.000000, 0.608032, 0.096436, 0.732422, -14.343266, -90.332062, 7.507326,left_down
47159, 0.000000, 0.634155, 0.058350, 0.684814, 0.915528, -75.622559, 3.417970,left_down
47179, 0.000000, 0.643921, 0.109375, 0.634155, 10.742188, -61.645523, 1.831055,left_down
47199, 0.000000, 0.641724, 0.142090, 0.587646, 2.502441, -50.292984, 3.234864,left_down
47219, 0.000000, 0.656128, 0.130127, 0.547852, -9.155273, -40.283203, 4.272461,left_down
47239, 0.000000, 0.664063, 0.119385, 0.515137, -18.920898, -30.395515, 4.455566,left_down
47259, 0.000000, 0.660522, 0.102417, 0.468262, -26.977547, -20.629883, 4.394531,left_down
47279, 0.000000, 0.636108, 0.113281, 0.406250, -34.606934, -11.108402, 5.187988,left_down
47299, 0.000000, 0.603149, 0.085083, 0.250732, -39.306641, 5.737307, 5.432129,left_down
47319, 0.000000, 0.677979, 0.064819, 0.296021, -37.719727, 28.564461, 3.417970,left_down
47339, 0.000000, 0.701538, 0.035156, 0.410767, -19.409180, 65.551758, -0.366211,left_down
47359, 0.000000, 0.630615, 0.087524, 0.489136, -11.779789, 103.698761, -0.854492,left_down
47379, 0.000000, 0.540527, 0.012329, 0.625610, 0.305176, 133.850098, 1.037598,left_down
47399, 0.000000, 0.509521, -0.125732, 0.848999, 44.860855, 158.325195, -3.173829,left_down
47419, 0.000000, 0.401978, -0.005981, 1.010620, 94.421417, 166.564941, -12.573246,left_down
47439, 0.000000, 0.345459, 0.228027, 1.134521, 67.626953, 146.728516, -9.643555,left_down
47459, 0.000000, 0.313232, 0.289063, 1.268921, 14.282230, 104.675323, -0.061035,left_down
47479, 0.000000, 0.287354, 0.181885, 1.344849, -25.024422, 54.504410, 8.605957,left_down
47499, 0.000000, 0.306152, 0.035645, 1.351196, -16.418457, 9.582520, 8.117676,left_down
47519, 0.000000, 0.320435, 0.046143, 1.274658, 4.089355, -24.902351, 5.371094,left_down
47539, 0.000000, 0.378052, 0.128296, 1.174194, 4.638672, -47.546402, 4.272461,left_down
47559, 0.000000, 0.433594, 0.147705, 1.085083, -7.202150, -56.640640, 4.211426,left_down
47579, 0.000000, 0.484253, 0.123901, 0.963989, -22.155769, -53.405777, 6.103518,left_down
47599, 0.000000, 0.506470, 0.094116, 0.915527, -23.925789, -46.813980, 8.178711,left_down
47619, 0.000000, 0.498291, 0.097168, 0.854858, -25.146492, -42.114258, 10.498047,left_down
47639, 0.000000, 0.478394, 0.108276, 0.796265, -32.348633, -41.870117, 12.634281,left_down
47659, 0.000000, 0.481567, 0.039795, 0.758179, -27.465828, -42.358398, 11.596684,left_down
47679, 0.000000, 0.490723, 0.005615, 0.733765, -9.216309, -40.893555, 8.483887,left_down
47699, 0.000000, 0.511353, 0.015991, 0.688721, 0.732422, -38.574219, 7.507326,left_down
47719, 0.000000, 0.535522, 0.041748, 0.651001, 1.342773, -34.545898, 6.774904,left_down
47739, 0.000000, 0.551880, 0.039551, 0.622559, -9.765625, -27.465828, 5.920412,left_down
47759, 0.000000, 0.556152, 0.019897, 0.588257, -19.348145, -16.723633, 3.295899,left_down
47779, 0.000000, 0.509399, -0.054688, 0.500488, -18.737793, -4.150391, -1.770020,left_down
47799, 0.000000, 0.532837, -0.075317, 0.451904, -0.854492, 11.657719, -11.840824,left_down
47819, 0.000000, 0.615723, -0.089111, 0.541504, 6.591799, 36.621094, -21.606445,left_down
47839, 0.000000, 0.584595, -0.058350, 0.663818, 15.441898, 70.129395, -33.874512,left_down
47859, 0.000000, 0.498291, 0.071655, 0.890869, -17.089844, 113.647491, -45.349136,left_down
47879, 0.000000, 0.372314, -0.146484, 1.020508, 9.582520, 129.699707, -49.255386,left_down
47899, 0.000000, 0.273926, -0.045532, 1.173706, 59.448257, 124.877960, -47.607437,left_down
47919, 0.000000, 0.271973, 0.224731, 1.299072, 60.119644, 95.031769, -35.339355,left_down
47939, 0.000000, 0.253296, 0.352661, 1.365356, 24.047859, 47.485367, -17.700195,left_down
47959, 0.000000, 0.254028, 0.270386, 1.352661, -8.361816, -4.760742, 0.305176,left_down
47979, 0.000000, 0.275391, 0.170166, 1.242920, -4.333496, -44.982925, 7.873537,left_down
47999, 0.000000, 0.333496, 0.177124, 1.124390, 1.953125, -67.504883, 10.009766,left_down
48019, 0.000000, 0.391968, 0.190552, 1.051025, 4.150391, -72.692871, 9.887695,left_down
48039, 0.000000, 0.433350, 0.199707, 0.996216, -4.760742, -66.955566, 11.962894,left_down
48059, 0.000000, 0.453857, 0.155396, 0.936890, -13.732914, -57.556168, 16.418457,left_down
48079, 0.000000, 0.473145, 0.157593, 0.891724, -21.728516, -49.011246, 22.277840,left_down
48099, 0.000000, 0.446045, 0.140259, 0.821411, -34.057617, -45.349136, 28.137215,left_down
48119, 0.000000, 0.430542, 0.089966, 0.739136, -41.625977, -45.410172, 30.334480,left_down
48139, 0.000000, 0.473755, -0.060181, 0.611328, -20.263672, -42.297363, 21.667480,left_down
48159, 0.000000, 0.536499, -0.065918, 0.605469, 11.535648, -32.165527, 9.704590,left_down
48179, 0.000000, 0.552979, 0.026123, 0.604370, 21.240234, -18.615723, 0.732422,left_down
48199, 0.000000, 0.561401, 0.110962, 0.583496, 0.915528, -6.774904, -3.234864,left_down
48219, 0.000000, 0.502686, 0.081665, 0.557373, -23.254402, 3.173829, -4.272461,left_down
48239, 0.000000, 0.501953, 0.021362, 0.526123, -29.235847, 13.671879, -6.103518,left_down
48259, 0.000000, 0.527954, 0.007324, 0.563721, -24.047859, 28.747566, -10.253906,left_down
48279, 0.000000, 0.526367, -0.049683, 0.635864, -18.554688, 49.194351, -13.732914,left_down
48299, 0.000000, 0.462769, -0.138916, 0.707397, 1.953125, 70.129395, -20.446777,left_down
48319, 0.000000, 0.404297, -0.087769, 0.847534, 19.653320, 86.425781, -30.273445,left_down
48339, 0.000000, 0.362427, 0.031738, 1.069580, 17.395020, 96.984894, -40.649414,left_down
48359, 0.000000, 0.314697, 0.075073, 1.237915, 3.601075, 96.130402, -42.663574,left_down
48379, 0.000000, 0.231079, 0.024536, 1.356201, -9.399414, 77.087402, -30.883797,left_down
48399, 0.000000, 0.243530, 0.030640, 1.408813, -2.258301, 29.174812, -12.023930,left_down
48419, 0.000000, 0.272461, 0.101685, 1.325562, 21.545410, -14.831547, -4.577637,left_down
48439, 0.000000, 0.312866, 0.159546, 1.257935, 22.033691, -49.316422, 3.845216,left_down
48459, 0.000000, 0.354126, 0.226440, 1.194580, 12.023930, -70.068359, 12.390141,left_down
48479, 0.000000, 0.365967, 0.212891, 1.094849, -5.798342, -80.261230, 22.155769,left_down
48499, 0.000000, 0.401611, 0.139404, 0.968384, -5.676271, -83.740234, 28.564461,left_down
48519, 0.000000, 0.436035, 0.100342, 0.861938, 4.211426, -82.641602, 30.578621,left_down
48539, 0.000000, 0.470215, 0.119263, 0.787354, 14.892582, -78.063965, 29.357918,left_down
48559, 0.000000, 0.485229, 0.093506, 0.728394, 15.808109, -71.777344, 29.663094,left_down
48579, 0.000000, 0.515137, 0.084717, 0.678345, 16.296387, -63.537613, 28.686531,left_down
48599, 0.000000, 0.519775, 0.083008, 0.620361, 8.483887, -54.992691, 28.198250,left_down
48619, 0.000000, 0.509888, 0.077881, 0.547119, -11.169437, -46.386734, 28.625496,left_down
48639, 0.000000, 0.548950, -0.009888, 0.472412, -26.611336, -35.034180, 25.939949,left_down
48659, 0.000000, 0.585205, -0.072998, 0.471680, -18.615723, -15.686039, 15.991215,left_down
48679, 0.000000, 0.592407, -0.082275, 0.472656, -9.338379, 21.118164, -1.464844,left_down
48699, 0.000000, 0.563232, -0.061157, 0.515137, -15.625004, 44.921890, -11.779789,left_down
48719, 0.000000, 0.516846, -0.041748, 0.565308, -29.296883, 67.016602, -21.240234,left_down
48739, 0.000000, 0.491455, -0.109375, 0.641724, -26.367195, 89.355499, -34.240723,left_down
48759, 0.000000, 0.477417, -0.195923, 0.792236, 9.399414, 112.548859, -50.964371,left_down
48779, 0.000000, 0.430420, -0.141602, 0.973877, 53.283707, 130.981445, -65.979004,left_down
48799, 0.000000, 0.313599, 0.070313, 1.153076, 65.917969, 132.690430, -71.594238,left_down
48819, 0.000000, 0.266357, 0.311035, 1.326782, 25.634773, 111.084015, -57.556168,left_down
48839, 0.000000, 0.243164, 0.255127, 1.422485, -9.277344, 69.763184, -31.005867,left_down
48859, 0.000000, 0.252563, 0.231079, 1.462158, -5.187988, 21.606445, -7.995607,left_down
48879, 0.000000, 0.234741, 0.200806, 1.387085, 13.366703, -24.780281, 9.948730,left_down
48899, 0.000000, 0.287476, 0.192871, 1.284668, 30.639656, -60.302750, 22.155769,left_down
48919, 0.000000, 0.311279, 0.231323, 1.183472, 33.203125, -82.641602, 30.578621,left_down
48939, 0.000000, 0.366821, 0.278076, 1.098633, 9.765625, -94.909698, 38.574219,left_down
48959, 0.000000, 0.419312, 0.073120, 0.944702, -12.207035, -98.144562, 43.823242,left_down
48979, 0.000000, 0.448853, 0.012573, 0.834229, 6.469728, -91.980011, 39.855957,left_down
48999, 0.000000, 0.483643, 0.026611, 0.736206, 22.033691, -83.435059, 33.630371,left_down
49019, 0.000000, 0.510376, 0.048096, 0.665161, 23.803719, -73.852539, 27.465828,left_down
49039, 0.000000, 0.528809, 0.059204, 0.611084, 13.122562, -62.438980, 21.850586,left_down
49059, 0.000000, 0.561401, 0.066528, 0.567383, -4.699707, -49.499527, 16.235352,left_down
49079, 0.000000, 0.582642, 0.050171, 0.529663, -24.414070, -34.545898, 10.437012,left_down
49099, 0.000000, 0.583862, -0.031738, 0.488892, -26.000984, -17.211914, 1.770020,left_down
49119, 0.000000, 0.536865, -0.068115, 0.394897, -10.803223, -0.305176, -9.643555,left_down
49139, 0.000000, 0.529297, -0.045654, 0.341431, 11.962894, 15.441898, -23.376472,left_down
49159, 0.000000, 0.583130, 0.041382, 0.440552, 5.187988, 36.621094, -32.531738,left_down
49179, 0.000000, 0.611328, 0.120972, 0.592407, -15.502934, 68.115234, -39.489746,left_down
49199, 0.000000, 0.543579, 0.077759, 0.694214, -44.189453, 100.280792, -40.832520,left_down
49219, 0.000000, 0.432007, -0.162354, 0.800171, -10.986328, 127.197296, -47.241226,left_down
49239, 0.000000, 0.334839, -0.023804, 1.075439, 98.083527, 142.089844, -64.270020,left_down
49259, 0.000000, 0.280884, 0.324951, 1.215698, 101.135284, 121.154816, -61.401382,left_down
49279, 0.000000, 0.228271, 0.516235, 1.341675, 40.588379, 75.073242, -39.001465,left_down
49299, 0.000000, 0.242310, 0.463013, 1.401855, -12.451176, 21.728516, -12.451176,left_down
49319, 0.000000, 0.261230, 0.320068, 1.379761, -22.460945, -22.888191, 5.187988,left_down
49339, 0.000000, 0.268066, 0.291016, 1.305542, -8.056641, -53.039566, 15.258793,left_down
49359, 0.000000, 0.311523, 0.248535, 1.209106, 7.385256, -71.472168, 22.949226,left_down
49379, 0.000000, 0.369263, 0.316895, 1.113159, 8.666992, -81.420898, 29.418953,left_down
49399, 0.000000, 0.410034, 0.332153, 1.007568, -10.986328, -87.524414, 36.621094,left_down
49419, 0.000000, 0.427368, 0.262085, 0.888916, -29.113777, -90.576202, 41.503906,left_down
49439, 0.000000, 0.449707, 0.168213, 0.779053, -29.785164, -89.904816, 42.114258,left_down
49459, 0.000000, 0.486450, 0.118774, 0.700073, -18.737793, -84.411621, 38.879395,left_down
49479, 0.000000, 0.516846, 0.085815, 0.640015, 1.342773, -74.279785, 33.081055,left_down
49499, 0.000000, 0.548584, 0.110474, 0.599365, 10.986328, -61.218277, 28.930672,left_down
49519, 0.000000, 0.538574, 0.102295, 0.479614, 0.488281, -41.015625, 26.245125,left_down
49539, 0.000000, 0.564453, 0.072388, 0.409058, -12.756351, -26.733406, 22.827156,left_down
49559, 0.000000, 0.599365, 0.061401, 0.382080, -30.334480, -7.080080, 16.662598,left_down
49579, 0.000000, 0.635498, 0.027832, 0.409058, -43.518066, 19.897461, 7.263186,left_down
49599, 0.000000, 0.606934, -0.029175, 0.417725, -38.818359, 51.757828, -5.615236,left_down
49619, 0.000000, 0.538452, -0.049805, 0.465820, -23.681648, 81.848145, -17.578125,left_down
49639, 0.000000, 0.506592, -0.097412, 0.609985, -5.493164, 109.191925, -26.733406,left_down
49659, 0.000000, 0.474609, -0.063721, 0.827637, 31.127937, 134.704590, -39.733887,left_down
49679, 0.000000, 0.343018, 0.040771, 1.020996, 56.274429, 148.010254, -48.461929,left_down
49699, 0.000000, 0.247681, 0.162354, 1.182983, 45.837418, 137.756348, -41.381836,left_down
49719, 0.000000, 0.247314, 0.262939, 1.347168, 18.066406, 103.088409, -23.498543,left_down
49739, 0.000000, 0.247803, 0.257202, 1.463989, 3.723145, 52.551285, -7.385256,left_down
49759, 0.000000, 0.208374, 0.256226, 1.476196, 5.187988, -6.042482, 8.300781,left_down
49779, 0.000000, 0.243774, 0.203003, 1.403076, 15.075687, -57.006851, 23.132332,left_down
49799, 0.000000, 0.331421, 0.253906, 1.199585, 26.367195, -98.693878, 35.156250,left_down
49819, 0.000000, 0.392700, 0.263306, 1.052612, 8.422852, -108.154327, 39.733887,left_down
49839, 0.000000, 0.454834, 0.217041, 0.924805, -10.437012, -107.360870, 39.611816,left_down
49859, 0.000000, 0.496582, 0.173828, 0.821167, -23.864754, -99.304230, 36.987305,left_down
49879, 0.000000, 0.518311, 0.071289, 0.720703, -22.094727, -86.853027, 32.409668,left_down
49899, 0.000000, 0.546875, 0.050415, 0.643799, -7.385256, -71.411133, 25.878914,left_down
49919, 0.000000, 0.573853, 0.062744, 0.589233, -2.380371, -55.297867, 20.812988,left_down
49939, 0.000000, 0.586426, 0.077271, 0.556885, -5.676271, -38.818359, 15.747074,left_down
49959, 0.000000, 0.597290, 0.081055, 0.531982, -18.005371, -22.583015, 11.108402,left_down
49979, 0.000000, 0.591431, 0.039673, 0.505981, -24.353035, -6.896975, 5.615236,left_down
49999, 0.000000, 0.580566, 0.020020, 0.492432, -25.207527, 7.324221, 1.159668,left_down
50019, 0.000000, 0.570923, -0.010620, 0.505005, -14.709476, 21.789551, -4.821777,left_down
50039, 0.000000, 0.528442, 0.014648, 0.488037, -4.211426, 34.423828, -10.742188,left_down
50059, 0.000000, 0.530884, 0.101807, 0.509644, -14.160160, 45.593277, -13.793949,left_down
50079, 0.000000, 0.555420, 0.127808, 0.661133, -75.561523, 72.387695, -8.361816,left_down
50099, 0.000000, 0.484985, -0.110962, 0.789429, -70.983887, 96.374542, -8.117676,left_down
50119, 0.000000, 0.443481, -0.233643, 0.949951, 1.281738, 116.821320, -18.859863,left_down
50139, 0.000000, 0.368164, -0.128174, 1.102539, 72.570801, 119.018585, -28.747566,left_down
50159, 0.000000, 0.320679, 0.158691, 1.255493, 80.139160, 97.045929, -24.292000,left_down
50179, 0.000000, 0.300537, 0.355591, 1.373413, 28.747566, 57.006851, -6.347658,left_down
50199, 0.000000, 0.276001, 0.302490, 1.385132, -27.648933, 9.521484, 15.808109,left_down
50219, 0.000000, 0.293457, 0.081909, 1.315186, -39.550781, -32.897949, 28.381355,left_down
50239, 0.000000, 0.324585, -0.049072, 1.220215, 2.502441, -60.913101, 25.512703,left_down
50259, 0.000000, 0.369507, 0.035889, 1.117065, 41.931152, -78.491211, 19.775391,left_down
50279, 0.000000, 0.421387, 0.196411, 1.031372, 29.357918, -90.332062, 21.057129,left_down
50299, 0.000000, 0.478027, 0.181641, 0.935425, -3.784181, -95.214874, 24.780281,left_down
50319, 0.000000, 0.520142, 0.103027, 0.827271, -24.719246, -92.163116, 25.390633,left_down
50339, 0.000000, 0.550171, 0.035034, 0.744385, -26.245125, -82.458496, 21.972656,left_down
50359, 0.000000, 0.576416, 0.003052, 0.678955, -0.671387, -60.424820, 12.512211,left_down
50379, 0.000000, 0.572754, 0.028076, 0.655762, 13.549809, -46.508804, 10.925293,left_down
50399, 0.000000, 0.574463, 0.117920, 0.629639, 5.004883, -35.766602, 16.601563,left_down
50419, 0.000000, 0.574463, 0.135376, 0.614258, -22.888191, -26.794441, 27.587898,left_down
50439, 0.000000, 0.566162, 0.061401, 0.589233, -43.518066, -17.272949, 37.658691,left_down
50459, 0.000000, 0.563354, 0.005005, 0.567139, -41.687012, -7.263186, 43.395996,left_down
50479, 0.000000, 0.536621, -0.024780, 0.557983, -37.170410, 1.953125, 50.476089,left_down
50499, 0.000000, 0.567261, 0.084229, 0.549438, -54.565445, 10.192871, 62.011734,left_down
50519, 0.000000, 0.522583, -0.104004, 0.536255, -78.002930, 19.531250, 74.157715,left_down
50539, 0.000000, 0.503906, -0.437256, 0.489868, -5.371094, 34.912109, 65.429688,left_down
50559, 0.000000, 0.551147, -0.398804, 0.496826, 92.834503, 53.466812, 42.175293,left_down
50579, 0.000000, 0.598633, -0.185547, 0.612793, 125.976593, 70.983887, 18.249512,left_down
50599, 0.000000, 0.632813, 0.071411, 0.847168, 77.880859, 84.899902, -1.342773,left_down
50619, 0.000000, 0.577148, -0.002686, 1.026489, 10.314941, 94.848663, -15.686039,left_down
50639, 0.000000, 0.401245, -0.234009, 1.105103, 24.841316, 95.642120, -32.348633,left_down
50659, 0.000000, 0.372192, -0.074951, 1.217651, 39.062500, 82.641602, -35.583496,left_down
50679, 0.000000, 0.344360, 0.144653, 1.277344, 19.042969, 59.265152, -29.968269,left_down
50699, 0.000000, 0.307251, 0.125244, 1.268555, -10.864258, 27.038582, -13.916019,left_down
50719, 0.000000, 0.322632, 0.076660, 1.273193, -21.362305, -4.211426, 3.723145,left_down
50739, 0.000000, 0.355225, 0.018433, 1.223145, -9.277344, -31.005867, 13.854984,left_down
50759, 0.000000, 0.376953, 0.000977, 1.137085, 2.624512, -54.565445, 17.150879,left_down
50779, 0.000000, 0.405396, 0.021118, 1.044556, 8.605957, -73.669434, 16.174316,left_down
50799, 0.000000, 0.448730, 0.047974, 0.965210, -3.845216, -86.486816, 15.563969,left_down
50819, 0.000000, 0.492798, 0.001831, 0.896118, -12.695316, -90.026886, 14.160160,left_down
50839, 0.000000, 0.524048, -0.038208, 0.817383, -7.690432, -85.876465, 12.023930,left_down
50859, 0.000000, 0.533569, -0.051025, 0.745361, 2.685547, -77.148438, 10.192871,left_down
50879, 0.000000, 0.541016, -0.045532, 0.670410, 7.873537, -66.650391, 9.704590,left_down
50899, 0.000000, 0.559692, -0.047729, 0.599365, 5.371094, -55.664078, 9.643555,left_down
50919, 0.000000, 0.569458, -0.029907, 0.484131, -21.484375, -37.170410, 10.009766,left_down
50939, 0.000000, 0.569580, -0.128174, 0.412476, -29.541023, -20.202637, 6.103518,left_down
50959, 0.000000, 0.592285, -0.171753, 0.371948, -7.568361, 2.441406, -4.699707,left_down
50979, 0.000000, 0.612915, -0.097900, 0.406006, 6.530764, 28.869637, -14.709476,left_down
50999, 0.000000, 0.631348, -0.026733, 0.536011, -2.563477, 59.692398, -19.897461,left_down
51019, 0.000000, 0.573853, -0.163696, 0.664795, 11.108402, 91.552765, -24.353035,left_down
51039, 0.000000, 0.470947, -0.147095, 0.803345, 44.250504, 114.379913, -28.076180,left_down
51059, 0.000000, 0.422363, -0.039429, 0.932617, 44.555679, 120.422394, -25.451668,left_down
51079, 0.000000, 0.419067, 0.063110, 1.078125, 27.893074, 111.511261, -22.888191,left_down
51099, 0.000000, 0.367676, 0.045776, 1.199585, 20.263672, 89.782745, -20.874023,left_down
51119, 0.000000, 0.292236, 0.083252, 1.279663, 18.188477, 55.358902, -11.962894,left_down
51139, 0.000000, 0.300903, 0.126587, 1.302612, 5.249023, 13.488773, 1.647950,left_down
51159, 0.000000, 0.338989, 0.083496, 1.270020, -0.549316, -24.536140, 10.375977,left_down
51179, 0.000000, 0.376221, 0.036377, 1.221436, 5.310059, -51.330582, 12.390141,left_down
51199, 0.000000, 0.429565, -0.023438, 1.124146, 28.869637, -71.655273, 10.803223,left_down
51219, 0.000000, 0.477417, 0.031982, 1.020264, 33.447266, -78.979492, 8.911133,left_down
51239, 0.000000, 0.515747, 0.037231, 0.910889, 24.597176, -84.045410, 4.821777,left_down
51259, 0.000000, 0.549561, 0.043945, 0.841919, 18.859863, -84.899902, -3.112794,left_down
51279, 0.000000, 0.569946, 0.041992, 0.796021, 13.488773, -80.566406, -11.535648,left_down
51299, 0.000000, 0.572388, 0.029663, 0.726929, 14.709476, -73.852539, -17.456055,left_down
51319, 0.000000, 0.578735, 0.035278, 0.667236, 12.207035, -66.223145, -20.568848,left_down
51339, 0.000000, 0.587158, 0.036133, 0.604492, 10.681152, -56.518570, -24.780281,left_down
51359, 0.000000, 0.570190, 0.031372, 0.488281, 2.502441, -47.302261, -28.991707,left_down
51379, 0.000000, 0.569580, 0.046143, 0.365601, -10.620117, -37.597656, -34.545898,left_down
51399, 0.000000, 0.596313, -0.002319, 0.259521, -34.362793, -22.949226, -41.259766,left_down
51419, 0.000000, 0.644409, -0.001099, 0.284790, -34.484863, 4.028320, -55.847183,left_down
51439, 0.000000, 0.644653, 0.177734, 0.358032, -53.527847, 41.015625, -68.054199,left_down
51459, 0.000000, 0.523315, 0.088623, 0.425415, -57.373062, 90.820343, -66.589355,left_down
51479, 0.000000, 0.432251, -0.129639, 0.712158, -3.295899, 119.934113, -65.185547,left_down
51499, 0.000000, 0.429443, 0.125366, 0.943481, 54.138199, 136.779785, -69.396973,left_down
51519, 0.000000, 0.356323, 0.408813, 1.148315, 49.072281, 128.845215, -59.936539,left_down
51539, 0.000000, 0.288330, 0.487793, 1.333740, 2.563477, 94.970734, -20.263672,left_down
51559, 0.000000, 0.343750, 0.352539, 1.454346, -25.146492, 53.039566, 20.568848,left_down
51579, 0.000000, 0.354370, 0.161743, 1.423462, 14.343266, 12.451176, 34.667969,left_down
51599, 0.000000, 0.372437, 0.178711, 1.354248, 45.043961, -28.076180, 36.865234,left_down
51619, 0.000000, 0.419556, 0.226929, 1.287598, 39.611816, -61.401382, 37.170410,left_down
51639, 0.000000, 0.476563, 0.254028, 1.183838, 9.826660, -81.970215, 34.851074,left_down
51659, 0.000000, 0.508789, 0.205200, 1.047607, -23.864754, -90.637238, 29.296883,left_down
51679, 0.000000, 0.537842, 0.093506, 0.911865, -31.250008, -90.087921, 19.104004,left_down
51699, 0.000000, 0.561890, 0.050415, 0.795898, -20.263672, -83.740234, 8.178711,left_down
51719, 0.000000, 0.568970, 0.082397, 0.709473, -12.939457, -74.890137, 0.854492,left_down
51739, 0.000000, 0.575928, 0.118408, 0.614746, -21.728516, -58.593765, -3.051759,left_down
51759, 0.000000, 0.558350, 0.120605, 0.537231, -32.226563, -46.813980, -3.234864,left_down
51779, 0.000000, 0.552246, 0.113892, 0.438721, -39.184570, -34.179688, -4.150391,left_down
51799, 0.000000, 0.555054, 0.036377, 0.343506, -26.062019, -19.104004, -9.460449,left_down
51819, 0.000000, 0.614502, 0.002808, 0.389648, 3.723145, 4.333496, -18.493652,left_down
51839, 0.000000, 0.637817, 0.056519, 0.498779, 43.273926, 36.010742, -28.564461,left_down
51859, 0.000000, 0.558838, 0.216187, 0.575195, 33.325195, 60.791031, -27.099617,left_down
51879, 0.000000, 0.510376, 0.212646, 0.656128, 8.850098, 74.035645, -20.629883,left_down
51899, 0.000000, 0.507813, 0.138672, 0.789429, 7.629396, 80.444336, -19.165039,left_down
51919, 0.000000, 0.500732, 0.161377, 0.923584, 29.602058, 79.589844, -22.949226,left_down
51939, 0.000000, 0.434082, 0.247070, 1.031982, 30.944832, 65.917969, -19.531250,left_down
51959, 0.000000, 0.407471, 0.287964, 1.094604, 12.207035, 40.710449, -8.544922,left_down
51979, 0.000000, 0.441895, 0.286499, 1.131104, -6.774904, 12.329105, 0.000000,left_down
51999, 0.000000, 0.458496, 0.225342, 1.137573, -13.305668, -11.413578, 3.295899,left_down
52019, 0.000000, 0.506348, 0.163330, 1.078491, 1.831055, -32.531738, 4.272461,left_down
52039, 0.000000, 0.520996, 0.203735, 0.999390, 2.929688, -39.733887, 5.432129,left_down
52059, 0.000000, 0.556519, 0.223267, 0.941895, -8.666992, -42.602539, 5.859377,left_down
52079, 0.000000, 0.572998, 0.193604, 0.876831, -15.258793, -41.381836, 5.493164,left_down
52099, 0.000000, 0.564331, 0.122192, 0.834351, -12.878422, -37.658691, 5.187988,left_down
52119, 0.000000, 0.560425, 0.122803, 0.766357, -0.183106, -33.691406, 3.417970,left_down
52139, 0.000000, 0.570923, 0.109497, 0.716187, 7.507326, -31.372078, 1.159668,left_down
52159, 0.000000, 0.579224, 0.130127, 0.699707, 13.732914, -28.320320, -1.831055,left_down
52179, 0.000000, 0.583862, 0.173218, 0.687500, 9.216309, -25.573738, -2.380371,left_down
