timestamp,ax,ay,az,gx,gy,gz,activity
1455033, 0.356201, -0.305420, 0.862793, -2.868653, 1.586915, 0.976563,nothing_right
1455053, 0.354370, -0.306885, 0.856812, -0.183106, 1.831055, 0.732422,nothing_right
1455073, 0.361938, -0.304199, 0.858643, 1.220703, 2.258301, 0.305176,nothing_right
1455093, 0.363037, -0.310059, 0.859619, -0.366211, 4.028320, 0.976563,nothing_right
1455113, 0.353149, -0.308350, 0.867554, -1.708985, 5.004883, 0.915528,nothing_right
1455133, 0.354370, -0.325317, 0.880737, 2.502441, 4.577637, -0.183106,nothing_right
1455153, 0.357788, -0.316162, 0.881104, 4.089355, 4.455566, -0.488281,nothing_right
1455173, 0.356079, -0.314087, 0.878174, 4.455566, 5.126953, 0.488281,nothing_right
1455193, 0.346558, -0.311401, 0.877441, 1.708985, 5.920412, 3.051759,nothing_right
1455213, 0.343750, -0.320557, 0.892944, -0.976563, 5.493164, 3.662110,nothing_right
1455233, 0.344116, -0.327637, 0.904663, 1.586915, 3.540040, 2.624512,nothing_right
1455253, 0.347290, -0.327148, 0.906006, 2.990724, 2.197266, 2.075195,nothing_right
1455273, 0.347534, -0.325684, 0.904785, 0.549316, 1.586915, 2.319336,nothing_right
1455293, 0.341919, -0.329102, 0.899292, -0.366211, 0.488281, 1.770020,nothing_right
1455313, 0.338379, -0.328003, 0.891968, -0.854492, -0.976563, 0.854492,nothing_right
1455333, 0.344604, -0.331299, 0.885254, -1.037598, -1.586915, 0.610352,nothing_right
1455353, 0.350708, -0.327271, 0.885620, -2.075195, -1.464844, 1.037598,nothing_right
1455373, 0.343506, -0.332642, 0.882202, 1.220703, -2.258301, 0.732422,nothing_right
1455393, 0.343384, -0.324463, 0.886353, -0.854492, -2.380371, 1.403809,nothing_right
1455413, 0.343872, -0.327881, 0.882813, -2.685547, -1.525879, 1.770020,nothing_right
1455433, 0.343140, -0.332031, 0.879761, -1.525879, -1.342773, 0.976563,nothing_right
1455453, 0.346436, -0.331665, 0.876831, 0.183106, -1.281738, -0.061035,nothing_right
1455473, 0.348633, -0.330078, 0.870117, 0.915528, -0.793457, -0.671387,nothing_right
1455493, 0.350708, -0.321899, 0.866699, -0.122070, 0.061035, -0.366211,nothing_right
1455513, 0.344849, -0.334961, 0.874390, 0.671387, 0.366211, -0.122070,nothing_right
1455533, 0.351196, -0.325439, 0.878906, 2.075195, 0.183106, -0.061035,nothing_right
1455553, 0.351318, -0.329224, 0.879395, 1.586915, 0.732422, 0.488281,nothing_right
1455573, 0.349854, -0.320435, 0.874756, 0.732422, 0.915528, 0.610352,nothing_right
1455593, 0.345459, -0.330444, 0.882568, -1.220703, 0.915528, 0.854492,nothing_right
1455613, 0.346680, -0.334351, 0.887695, 1.037598, 0.366211, -0.061035,nothing_right
1455633, 0.347046, -0.326050, 0.882568, 2.929688, 0.183106, -0.427246,nothing_right
1455653, 0.344360, -0.322510, 0.880737, 0.976563, 0.427246, -0.122070,nothing_right
1455673, 0.342529, -0.323853, 0.881104, -0.732422, 0.427246, 0.000000,nothing_right
1455693, 0.349243, -0.324829, 0.881958, -0.366211, 0.122070, -0.061035,nothing_right
1455713, 0.353271, -0.327148, 0.885132, -0.244141, 0.183106, 0.244141,nothing_right
1455733, 0.347412, -0.324097, 0.881836, 0.549316, -0.122070, 0.183106,nothing_right
1455753, 0.344604, -0.322510, 0.879639, -0.061035, -0.366211, 0.610352,nothing_right
1455773, 0.346802, -0.324219, 0.879028, -1.098633, -0.366211, 1.220703,nothing_right
1455793, 0.344971, -0.327148, 0.885010, -1.037598, -0.549316, 1.220703,nothing_right
1455813, 0.350098, -0.327271, 0.885620, 2.075195, -0.793457, 0.915528,nothing_right
1455833, 0.350220, -0.320557, 0.878174, 1.953125, -0.854492, 1.098633,nothing_right
1455853, 0.348633, -0.321045, 0.875244, 0.122070, -0.793457, 1.647950,nothing_right
1455873, 0.344482, -0.329102, 0.878662, -1.464844, -0.549316, 1.831055,nothing_right
1455893, 0.347290, -0.329590, 0.876709, -0.488281, -0.976563, 1.342773,nothing_right
1455913, 0.348999, -0.336670, 0.877197, -0.427246, -0.610352, 1.159668,nothing_right
1455933, 0.346313, -0.334473, 0.876099, 0.366211, -0.122070, 1.037598,nothing_right
1455953, 0.349487, -0.331177, 0.873169, 0.122070, 0.488281, 1.159668,nothing_right
1455973, 0.346436, -0.337036, 0.874146, 0.549316, 0.732422, 1.037598,nothing_right
1455993, 0.346802, -0.333008, 0.875854, 0.427246, 0.488281, 0.366211,nothing_right
1456013, 0.348511, -0.336182, 0.882080, 2.258301, 0.061035, -0.305176,nothing_right
1456033, 0.351440, -0.331543, 0.879761, -0.061035, 0.976563, 0.427246,nothing_right
1456053, 0.340942, -0.337891, 0.878662, -0.610352, 0.793457, 0.000000,nothing_right
1456073, 0.346558, -0.335205, 0.879883, 2.197266, 0.061035, -0.671387,nothing_right
1456093, 0.348145, -0.329102, 0.881348, 1.037598, 0.183106, -0.427246,nothing_right
1456113, 0.349487, -0.328003, 0.881104, -0.427246, 0.244141, 0.366211,nothing_right
1456133, 0.348633, -0.336670, 0.881958, -2.136230, 0.183106, 0.549316,nothing_right
1456153, 0.346558, -0.338989, 0.883179, -1.220703, -0.610352, -0.183106,nothing_right
1456173, 0.350098, -0.336426, 0.878540, 1.831055, -1.220703, -0.854492,nothing_right
1456193, 0.348999, -0.330200, 0.877563, -0.244141, -0.244141, -0.183106,nothing_right
1456213, 0.344360, -0.328979, 0.875610, 0.122070, -0.122070, -0.244141,nothing_right
1456233, 0.347534, -0.328735, 0.873291, -0.305176, -0.305176, -0.183106,nothing_right
1456253, 0.351318, -0.331421, 0.879883, 0.305176, -0.488281, -0.183106,nothing_right
1456273, 0.353516, -0.326904, 0.878906, 1.403809, -0.366211, 0.183106,nothing_right
1456293, 0.349365, -0.329590, 0.879028, -0.610352, 0.244141, 1.159668,nothing_right
1456313, 0.345825, -0.331909, 0.879028, 0.122070, -0.366211, 1.037598,nothing_right
1456333, 0.349854, -0.326294, 0.877563, 1.037598, -1.159668, 0.915528,nothing_right
1456353, 0.352661, -0.329346, 0.880981, -1.342773, -0.793457, 1.464844,nothing_right
1456373, 0.348633, -0.339355, 0.885986, -1.647950, -0.488281, 1.525879,nothing_right
1456393, 0.349243, -0.339233, 0.880493, 1.037598, -0.976563, 0.610352,nothing_right
1456413, 0.349854, -0.338501, 0.875488, 1.708985, -1.342773, 0.366211,nothing_right
1456433, 0.350464, -0.328979, 0.871826, 0.000000, -0.793457, 1.464844,nothing_right
1456453, 0.350342, -0.337524, 0.871094, -1.708985, -0.183106, 1.953125,nothing_right
1456473, 0.351074, -0.338623, 0.874268, -2.563477, 0.305176, 1.892090,nothing_right
1456493, 0.350342, -0.349609, 0.879883, 1.525879, -0.549316, 1.403809,nothing_right
1456513, 0.355957, -0.337891, 0.888062, 5.065918, -0.732422, 1.770020,nothing_right
1456533, 0.350098, -0.330811, 0.885986, 3.479005, 0.000000, 3.051759,nothing_right
1456553, 0.353516, -0.312744, 0.872803, 1.220703, -0.061035, 4.211426,nothing_right
1456573, 0.348267, -0.323364, 0.873779, -3.173829, -0.305176, 5.065918,nothing_right
